exercise_id,source_id,name,canonical_id,canonical_name,bodyPart,target,equipment,equipment_category,equipment_list,needs_machine,Level,Split_Type,movement_pattern,is_compound,focus_zone,muscle_chain,body_region,default_sets,default_reps_min,default_reps_max,instruction_steps,secondary_muscle_count,secondaryMuscles/0,secondaryMuscles/1,secondaryMuscles/2,secondaryMuscles/3,secondaryMuscles/4,secondaryMuscles/5
802,1718,barbell seated close grip behind neck triceps extension,183,barbell seated close grip behind neck triceps extension,upper arms,triceps,barbell,free_weight,barbell,False,Intermediate,"Arms,Upper,Full Body,Push",Isolation Push,False,Upper Body,Posterior,Limbs,3,10,15,5,1,shoulders,,,,,
803,92,barbell seated overhead triceps extension,187,barbell seated overhead triceps extension,upper arms,triceps,barbell,free_weight,barbell,False,Intermediate,"Arms,Upper,Full Body,Push",Isolation Push,False,Upper Body,Posterior,Limbs,3,10,15,5,1,shoulders,,,,,
804,109,barbell standing overhead triceps extension,209,barbell standing overhead triceps extension,upper arms,triceps,barbell,free_weight,barbell,False,Intermediate,"Arms,Upper,Full Body,Push",Isolation Push,False,Upper Body,Posterior,Limbs,3,10,15,5,1,shoulders,,,,,
805,129,bench dip (knees bent),232,bench dip,upper arms,triceps,body weight,bodyweight,body weight,False,Intermediate,"Arms,Upper,Full Body,Push",Isolation Push,False,Upper Body,Posterior,Limbs,3,10,15,5,2,chest,shoulders,,,,
806,1399,bench dip on floor,233,bench dip on floor,upper arms,triceps,body weight,bodyweight,body weight,False,Intermediate,"Arms,Upper,Full Body,Push",Isolation Push,False,Upper Body,Posterior,Limbs,3,10,15,5,2,chest,shoulders,,,,
807,137,body-up,240,body-up,upper arms,triceps,body weight,bodyweight,body weight,False,Intermediate,"Arms,Upper,Full Body,Push",Isolation Push,False,Upper Body,Posterior,Limbs,3,10,15,5,2,chest,shoulders,,,,
808,1771,bodyweight kneeling triceps extension,243,bodyweight kneeling triceps extension,upper arms,triceps,body weight,bodyweight,body weight,False,Intermediate,"Arms,Upper,Full Body,Push",Isolation Push,False,Upper Body,Posterior,Limbs,3,10,15,6,2,shoulders,chest,,,,
809,149,cable alternate triceps extension,258,cable alternate triceps extension,upper arms,triceps,cable,cable,cable,True,Intermediate,"Arms,Upper,Full Body,Push",Isolation Push,False,Upper Body,Posterior,Limbs,3,10,15,6,1,shoulders,,,,,
810,152,cable concentration extension (on knee),264,cable concentration extension,upper arms,triceps,cable,cable,cable,True,Intermediate,"Arms,Upper,Full Body,Push",Isolation Push,False,Upper Body,Posterior,Limbs,3,10,15,5,1,forearms,,,,,
811,1722,cable high pulley overhead tricep extension,280,cable high pulley overhead tricep extension,upper arms,triceps,cable,cable,cable,True,Intermediate,"Arms,Upper,Full Body,Push",Isolation Push,False,Upper Body,Posterior,Limbs,3,10,15,6,1,shoulders,,,,,
812,173,cable incline triceps extension,287,cable incline triceps extension,upper arms,triceps,cable,cable,cable,True,Intermediate,"Arms,Upper,Full Body,Push",Isolation Push,False,Upper Body,Posterior,Limbs,3,10,15,8,1,shoulders,,,,,
813,860,cable kickback,289,cable kickback,upper arms,triceps,cable,cable,cable,True,Intermediate,"Arms,Upper,Full Body,Push",Isolation Push,False,Upper Body,Posterior,Limbs,3,10,15,7,1,shoulders,,,,,
814,176,cable kneeling triceps extension,292,cable kneeling triceps extension,upper arms,triceps,cable,cable,cable,True,Intermediate,"Arms,Upper,Full Body,Push",Isolation Push,False,Upper Body,Posterior,Limbs,3,10,15,6,1,shoulders,,,,,
815,186,cable lying triceps extension v. 2,303,cable lying triceps extension,upper arms,triceps,cable,cable,cable,True,Intermediate,"Arms,Upper,Full Body,Push",Isolation Push,False,Upper Body,Posterior,Limbs,3,10,15,6,1,shoulders,,,,,
816,1723,cable one arm tricep pushdown,319,cable one arm tricep pushdown,upper arms,triceps,cable,cable,cable,True,Intermediate,"Arms,Upper,Full Body,Push",Isolation Push,False,Upper Body,Posterior,Limbs,3,10,15,8,1,forearms,,,,,
817,194,cable overhead triceps extension (rope attachment),322,cable overhead triceps extension,upper arms,triceps,cable,cable,cable,True,Intermediate,"Arms,Upper,Full Body,Push",Isolation Push,False,Upper Body,Posterior,Limbs,3,10,15,7,1,shoulders,,,,,
818,201,cable pushdown,329,cable pushdown,upper arms,triceps,cable,cable,cable,True,Intermediate,"Arms,Upper,Full Body,Push",Isolation Push,False,Upper Body,Posterior,Limbs,3,10,15,7,1,forearms,,,,,
819,200,cable pushdown (with rope attachment),329,cable pushdown,upper arms,triceps,cable,cable,cable,True,Intermediate,"Arms,Upper,Full Body,Push",Isolation Push,False,Upper Body,Posterior,Limbs,3,10,15,7,1,forearms,,,,,
820,204,cable rear drive,331,cable rear drive,upper arms,triceps,cable,cable,cable,True,Intermediate,"Arms,Upper,Full Body,Push",Isolation Push,False,Upper Body,Posterior,Limbs,3,10,15,4,2,shoulders,back,,,,
821,2406,cable reverse grip triceps pushdown (sz-bar) (with arm blaster),335,cable reverse grip triceps pushdown,upper arms,triceps,cable,cable,cable,True,Intermediate,"Arms,Upper,Full Body,Push",Isolation Push,False,Upper Body,Posterior,Limbs,3,10,15,7,1,forearms,,,,,
822,207,cable reverse-grip pushdown,339,cable reverse-grip pushdown,upper arms,triceps,cable,cable,cable,True,Intermediate,"Arms,Upper,Full Body,Push",Isolation Push,False,Upper Body,Posterior,Limbs,3,10,15,7,1,forearms,,,,,
823,1724,cable rope high pulley overhead tricep extension,345,cable rope high pulley overhead tricep extension,upper arms,triceps,cable,cable,cable,True,Intermediate,"Arms,Upper,Full Body,Push",Isolation Push,False,Upper Body,Posterior,Limbs,3,10,15,7,1,shoulders,,,,,
824,1725,cable rope incline tricep extension,346,cable rope incline tricep extension,upper arms,triceps,cable,cable,cable,True,Intermediate,"Arms,Upper,Full Body,Push",Isolation Push,False,Upper Body,Posterior,Limbs,3,10,15,7,1,shoulders,,,,,
825,1726,cable rope lying on floor tricep extension,347,cable rope lying on floor tricep extension,upper arms,triceps,cable,cable,cable,True,Intermediate,"Arms,Upper,Full Body,Push",Isolation Push,False,Upper Body,Posterior,Limbs,3,10,15,6,1,shoulders,,,,,
826,231,cable standing one arm triceps extension,378,cable standing one arm triceps extension,upper arms,triceps,cable,cable,cable,True,Intermediate,"Arms,Upper,Full Body,Push",Isolation Push,False,Upper Body,Posterior,Limbs,3,10,15,6,1,shoulders,,,,,
827,1727,cable standing reverse grip one arm overhead tricep extension,382,cable standing reverse grip one arm overhead tricep extension,upper arms,triceps,cable,cable,cable,True,Intermediate,"Arms,Upper,Full Body,Push",Isolation Push,False,Upper Body,Posterior,Limbs,3,10,15,5,1,shoulders,,,,,
828,241,cable triceps pushdown (v-bar),391,cable triceps pushdown,upper arms,triceps,cable,cable,cable,True,Intermediate,"Arms,Upper,Full Body,Push",Isolation Push,False,Upper Body,Posterior,Limbs,3,10,15,8,1,forearms,,,,,
829,2405,cable triceps pushdown (v-bar) (with arm blaster),391,cable triceps pushdown,upper arms,triceps,cable,cable,cable,True,Intermediate,"Arms,Upper,Full Body,Push",Isolation Push,False,Upper Body,Posterior,Limbs,3,10,15,8,1,forearms,,,,,
830,1728,cable two arm tricep kickback,396,cable two arm tricep kickback,upper arms,triceps,cable,cable,cable,True,Intermediate,"Arms,Upper,Full Body,Push",Isolation Push,False,Upper Body,Posterior,Limbs,3,10,15,5,1,shoulders,,,,,
831,259,close-grip push-up,420,close-grip push-up,upper arms,triceps,body weight,bodyweight,body weight,False,Intermediate,"Arms,Upper,Full Body,Push",Isolation Push,False,Upper Body,Posterior,Limbs,3,10,15,4,2,chest,shoulders,,,,
832,2398,close-grip push-up (on knees),420,close-grip push-up,upper arms,triceps,body weight,bodyweight,body weight,False,Intermediate,"Arms,Upper,Full Body,Push",Isolation Push,False,Upper Body,Posterior,Limbs,3,10,15,5,2,chest,shoulders,,,,
833,283,diamond push-up,434,diamond push-up,upper arms,triceps,body weight,bodyweight,body weight,False,Intermediate,"Arms,Upper,Full Body,Push",Isolation Push,False,Upper Body,Posterior,Limbs,3,10,15,5,2,chest,shoulders,,,,
834,1731,dumbbell close grip press,459,dumbbell close grip press,upper arms,triceps,dumbbell,free_weight,dumbbell,False,Intermediate,"Arms,Upper,Full Body,Push",Isolation Push,False,Upper Body,Posterior,Limbs,3,10,15,6,2,chest,shoulders,,,,
835,296,dumbbell close-grip press,460,dumbbell close-grip press,upper arms,triceps,dumbbell,free_weight,dumbbell,False,Intermediate,"Arms,Upper,Full Body,Push",Isolation Push,False,Upper Body,Posterior,Limbs,3,10,15,6,2,chest,shoulders,,,,
836,1617,dumbbell decline one arm hammer press,470,dumbbell decline one arm hammer press,upper arms,triceps,dumbbell,free_weight,dumbbell,False,Intermediate,"Arms,Upper,Full Body,Push",Isolation Push,False,Upper Body,Posterior,Limbs,3,10,15,5,2,chest,shoulders,,,,
837,306,dumbbell decline triceps extension,472,dumbbell decline triceps extension,upper arms,triceps,dumbbell,free_weight,dumbbell,False,Intermediate,"Arms,Upper,Full Body,Push",Isolation Push,False,Upper Body,Posterior,Limbs,3,10,15,5,1,shoulders,,,,,
838,1732,dumbbell forward lunge triceps extension,477,dumbbell forward lunge triceps extension,upper arms,triceps,dumbbell,free_weight,dumbbell,False,Intermediate,"Arms,Upper,Full Body,Push",Isolation Push,False,Upper Body,Posterior,Limbs,3,10,15,7,2,shoulders,core,,,,
839,1618,dumbbell incline hammer press on exercise ball,494,dumbbell incline hammer press on exercise ball,upper arms,triceps,dumbbell,free_weight,dumbbell,False,Intermediate,"Arms,Upper,Full Body,Push",Isolation Push,False,Upper Body,Posterior,Limbs,3,10,15,7,2,chest,shoulders,,,,
840,1619,dumbbell incline one arm hammer press,498,dumbbell incline one arm hammer press,upper arms,triceps,dumbbell,free_weight,dumbbell,False,Intermediate,"Arms,Upper,Full Body,Push",Isolation Push,False,Upper Body,Posterior,Limbs,3,10,15,6,2,shoulders,chest,,,,
841,1620,dumbbell incline one arm hammer press on exercise ball,499,dumbbell incline one arm hammer press on exercise ball,upper arms,triceps,dumbbell,free_weight,dumbbell,False,Intermediate,"Arms,Upper,Full Body,Push",Isolation Push,False,Upper Body,Posterior,Limbs,3,10,15,6,2,shoulders,chest,,,,
842,330,dumbbell incline triceps extension,511,dumbbell incline triceps extension,upper arms,triceps,dumbbell,free_weight,dumbbell,False,Intermediate,"Arms,Upper,Full Body,Push",Isolation Push,False,Upper Body,Posterior,Limbs,3,10,15,5,1,shoulders,,,,,
843,1733,dumbbell incline two arm extension,513,dumbbell incline two arm extension,upper arms,triceps,dumbbell,free_weight,dumbbell,False,Intermediate,"Arms,Upper,Full Body,Push",Isolation Push,False,Upper Body,Posterior,Limbs,3,10,15,5,1,shoulders,,,,,
844,333,dumbbell kickback,516,dumbbell kickback,upper arms,triceps,dumbbell,free_weight,dumbbell,False,Intermediate,"Arms,Upper,Full Body,Push",Isolation Push,False,Upper Body,Posterior,Limbs,3,10,15,6,1,shoulders,,,,,
845,1734,dumbbell kickbacks on exercise ball,517,dumbbell kickbacks on exercise ball,upper arms,triceps,dumbbell,free_weight,dumbbell,False,Intermediate,"Arms,Upper,Full Body,Push",Isolation Push,False,Upper Body,Posterior,Limbs,3,10,15,5,2,shoulders,back,,,,
846,1729,dumbbell lying alternate extension,524,dumbbell lying alternate extension,upper arms,triceps,dumbbell,free_weight,dumbbell,False,Intermediate,"Arms,Upper,Full Body,Push",Isolation Push,False,Upper Body,Posterior,Limbs,3,10,15,5,1,shoulders,,,,,
847,338,dumbbell lying elbow press,525,dumbbell lying elbow press,upper arms,triceps,dumbbell,free_weight,dumbbell,False,Intermediate,"Arms,Upper,Full Body,Push",Isolation Push,False,Upper Body,Posterior,Limbs,3,10,15,4,2,chest,shoulders,,,,
848,337,dumbbell lying extension (across face),523,dumbbell lying extension,upper arms,triceps,dumbbell,free_weight,dumbbell,False,Intermediate,"Arms,Upper,Full Body,Push",Isolation Push,False,Upper Body,Posterior,Limbs,3,10,15,5,1,shoulders,,,,,
849,344,dumbbell lying one arm pronated triceps extension,532,dumbbell lying one arm pronated triceps extension,upper arms,triceps,dumbbell,free_weight,dumbbell,False,Intermediate,"Arms,Upper,Full Body,Push",Isolation Push,False,Upper Body,Posterior,Limbs,3,10,15,5,1,shoulders,,,,,
850,346,dumbbell lying one arm supinated triceps extension,534,dumbbell lying one arm supinated triceps extension,upper arms,triceps,dumbbell,free_weight,dumbbell,False,Intermediate,"Arms,Upper,Full Body,Push",Isolation Push,False,Upper Body,Posterior,Limbs,3,10,15,5,1,forearms,,,,,
851,1735,dumbbell lying single extension,540,dumbbell lying single extension,upper arms,triceps,dumbbell,free_weight,dumbbell,False,Intermediate,"Arms,Upper,Full Body,Push",Isolation Push,False,Upper Body,Posterior,Limbs,3,10,15,4,1,shoulders,,,,,
852,351,dumbbell lying triceps extension,545,dumbbell lying triceps extension,upper arms,triceps,dumbbell,free_weight,dumbbell,False,Intermediate,"Arms,Upper,Full Body,Push",Isolation Push,False,Upper Body,Posterior,Limbs,3,10,15,5,1,shoulders,,,,,
853,352,dumbbell neutral grip bench press,547,dumbbell neutral grip bench press,upper arms,triceps,dumbbell,free_weight,dumbbell,False,Intermediate,"Arms,Upper,Full Body,Push",Isolation Push,False,Upper Body,Posterior,Limbs,3,10,15,5,2,chest,shoulders,,,,
854,1736,dumbbell one arm french press on exercise ball,554,dumbbell one arm french press on exercise ball,upper arms,triceps,dumbbell,free_weight,dumbbell,False,Intermediate,"Arms,Upper,Full Body,Push",Isolation Push,False,Upper Body,Posterior,Limbs,3,10,15,5,1,shoulders,,,,,
855,1621,dumbbell one arm hammer press on exercise ball,556,dumbbell one arm hammer press on exercise ball,upper arms,triceps,dumbbell,free_weight,dumbbell,False,Intermediate,"Arms,Upper,Full Body,Push",Isolation Push,False,Upper Body,Posterior,Limbs,3,10,15,6,2,shoulders,chest,,,,
856,354,dumbbell one arm kickback,558,dumbbell one arm kickback,upper arms,triceps,dumbbell,free_weight,dumbbell,False,Intermediate,"Arms,Upper,Full Body,Push",Isolation Push,False,Upper Body,Posterior,Limbs,3,10,15,6,1,shoulders,,,,,
857,362,dumbbell one arm triceps extension (on bench),577,dumbbell one arm triceps extension,upper arms,triceps,dumbbell,free_weight,dumbbell,False,Intermediate,"Arms,Upper,Full Body,Push",Isolation Push,False,Upper Body,Posterior,Limbs,3,10,15,6,1,shoulders,,,,,
858,1623,dumbbell palms in incline bench press,589,dumbbell palms in incline bench press,upper arms,triceps,dumbbell,free_weight,dumbbell,False,Intermediate,"Arms,Upper,Full Body,Push",Isolation Push,False,Upper Body,Posterior,Limbs,3,10,15,7,2,chest,shoulders,,,,
859,373,dumbbell pronate-grip triceps extension,595,dumbbell pronate-grip triceps extension,upper arms,triceps,dumbbell,free_weight,dumbbell,False,Intermediate,"Arms,Upper,Full Body,Push",Isolation Push,False,Upper Body,Posterior,Limbs,3,10,15,5,1,forearms,,,,,
860,389,dumbbell seated bench extension,624,dumbbell seated bench extension,upper arms,triceps,dumbbell,free_weight,dumbbell,False,Intermediate,"Arms,Upper,Full Body,Push",Isolation Push,False,Upper Body,Posterior,Limbs,3,10,15,5,1,shoulders,,,,,
861,1730,dumbbell seated bent over alternate kickback,626,dumbbell seated bent over alternate kickback,upper arms,triceps,dumbbell,free_weight,dumbbell,False,Intermediate,"Arms,Upper,Full Body,Push",Isolation Push,False,Upper Body,Posterior,Limbs,3,10,15,6,2,shoulders,back,,,,
862,1737,dumbbell seated bent over triceps extension,627,dumbbell seated bent over triceps extension,upper arms,triceps,dumbbell,free_weight,dumbbell,False,Intermediate,"Arms,Upper,Full Body,Push",Isolation Push,False,Upper Body,Posterior,Limbs,3,10,15,5,2,shoulders,back,,,,
863,394,dumbbell seated kickback,636,dumbbell seated kickback,upper arms,triceps,dumbbell,free_weight,dumbbell,False,Intermediate,"Arms,Upper,Full Body,Push",Isolation Push,False,Upper Body,Posterior,Limbs,3,10,15,6,1,shoulders,,,,,
864,398,dumbbell seated one arm kickback,640,dumbbell seated one arm kickback,upper arms,triceps,dumbbell,free_weight,dumbbell,False,Intermediate,"Arms,Upper,Full Body,Push",Isolation Push,False,Upper Body,Posterior,Limbs,3,10,15,5,1,shoulders,,,,,
865,1738,dumbbell seated reverse grip one arm overhead tricep extension,648,dumbbell seated reverse grip one arm overhead tricep extension,upper arms,triceps,dumbbell,free_weight,dumbbell,False,Intermediate,"Arms,Upper,Full Body,Push",Isolation Push,False,Upper Body,Posterior,Limbs,3,10,15,5,1,shoulders,,,,,
866,2188,dumbbell seated triceps extension,650,dumbbell seated triceps extension,upper arms,triceps,dumbbell,free_weight,dumbbell,False,Intermediate,"Arms,Upper,Full Body,Push",Isolation Push,False,Upper Body,Posterior,Limbs,3,10,15,5,1,shoulders,,,,,
867,1739,dumbbell standing alternating tricep kickback,665,dumbbell standing alternating tricep kickback,upper arms,triceps,dumbbell,free_weight,dumbbell,False,Intermediate,"Arms,Upper,Full Body,Push",Isolation Push,False,Upper Body,Posterior,Limbs,3,10,15,5,1,shoulders,,,,,
868,1740,dumbbell standing bent over one arm triceps extension,667,dumbbell standing bent over one arm triceps extension,upper arms,triceps,dumbbell,free_weight,dumbbell,False,Intermediate,"Arms,Upper,Full Body,Push",Isolation Push,False,Upper Body,Posterior,Limbs,3,10,15,5,2,shoulders,back,,,,
869,1741,dumbbell standing bent over two arm triceps extension,668,dumbbell standing bent over two arm triceps extension,upper arms,triceps,dumbbell,free_weight,dumbbell,False,Intermediate,"Arms,Upper,Full Body,Push",Isolation Push,False,Upper Body,Posterior,Limbs,3,10,15,5,2,shoulders,back,,,,
870,420,dumbbell standing kickback,674,dumbbell standing kickback,upper arms,triceps,dumbbell,free_weight,dumbbell,False,Intermediate,"Arms,Upper,Full Body,Push",Isolation Push,False,Upper Body,Posterior,Limbs,3,10,15,5,1,shoulders,,,,,
871,423,dumbbell standing one arm extension,678,dumbbell standing one arm extension,upper arms,triceps,dumbbell,free_weight,dumbbell,False,Intermediate,"Arms,Upper,Full Body,Push",Isolation Push,False,Upper Body,Posterior,Limbs,3,10,15,6,1,shoulders,,,,,
872,430,dumbbell standing triceps extension,685,dumbbell standing triceps extension,upper arms,triceps,dumbbell,free_weight,dumbbell,False,Intermediate,"Arms,Upper,Full Body,Push",Isolation Push,False,Upper Body,Posterior,Limbs,3,10,15,5,1,shoulders,,,,,
873,436,dumbbell tate press,696,dumbbell tate press,upper arms,triceps,dumbbell,free_weight,dumbbell,False,Intermediate,"Arms,Upper,Full Body,Push",Isolation Push,False,Upper Body,Posterior,Limbs,3,10,15,4,1,shoulders,,,,,
874,1742,dumbbell tricep kickback with stork stance,697,dumbbell tricep kickback with stork stance,upper arms,triceps,dumbbell,free_weight,dumbbell,False,Intermediate,"Arms,Upper,Full Body,Push",Isolation Push,False,Upper Body,Posterior,Limbs,3,10,15,6,1,shoulders,,,,,
875,1743,dumbbell twisting bench press,698,dumbbell twisting bench press,upper arms,triceps,dumbbell,free_weight,dumbbell,False,Intermediate,"Arms,Upper,Full Body,Push",Isolation Push,False,Upper Body,Posterior,Limbs,3,10,15,8,2,chest,shoulders,,,,
